pair_name,pair_a,pair_b,Layer,NoiseStd,Percent,NumSeeds,n_valid,mean_conjunction,std_conjunction,score_value,tfce_value
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.3,0.5,40,40,0.011867088607594934,0.019024495727364664,0.6237466175730872,4.004623804798317
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.3,0.6,40,40,0.04018987341772153,0.037854130839194894,1.0616757233898995,16.758320337032696
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.3,0.7,40,40,0.10791139240506327,0.03634245050918791,2.9692115331146782,139.42355313687858
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.3,0.8,40,40,0.1143987341772151,0.03978141449262784,2.8756106344026593,138.6221566770625
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.3,0.9,40,40,0.0977848101265823,0.03648348818024826,2.6801749182689756,136.00304496395574
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.3,1.0,40,29,0.09188127455259713,0.03859576085397924,2.3805436653144527,117.30067908149982
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.4,0.0,40,10,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.4,0.1,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.4,0.2,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.4,0.3,40,40,0.0012658227848101266,0.007050717112607805,0.17950561042032653,0.2600429196785702
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.4,0.4,40,40,0.010443037974683543,0.020846450662792892,0.5009263791338077,2.247108234858771
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.4,0.5,40,40,0.04572784810126583,0.03462114171529763,1.320768902088492,30.15640249885792
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.4,0.6,40,40,0.1143987341772152,0.04413859634151879,2.591748535534498,131.3920139787646
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.4,0.7,40,40,0.10458860759493668,0.041291568781022525,2.532867551776147,131.0048703760097
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.4,0.8,40,40,0.08180379746835442,0.03801219341879662,2.1519843536192984,96.48629191805983
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.4,0.9,40,40,0.0689873417721519,0.025063651769918018,2.7523758321250176,136.53692186276572
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.4,1.0,40,29,0.06089044085552159,0.027712857580707073,2.197111704070757,100.58117488556421
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.5,0.0,40,10,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.5,0.1,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.5,0.2,40,40,0.00031645569620253165,0.0020014415570685944,0.158034922460257,0.2260586233659949
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.5,0.3,40,40,0.005854430379746835,0.0200854944886628,0.29146103034808724,0.6005940567448836
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.5,0.4,40,40,0.03496835443037975,0.024699871430013502,1.4156729056890862,36.20789003944261
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.5,0.5,40,40,0.09541139240506327,0.03443969495672633,2.7703097316980605,139.61602588461784
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.5,0.6,40,40,0.10063291139240507,0.04086179633468915,2.4627025171788355,124.80745162770519
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.5,0.7,40,40,0.0800632911392405,0.033812532579483266,2.367788427637395,116.129354180126
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.5,0.8,40,40,0.06170886075949368,0.02971211381772234,2.076822413768278,89.66974459129209
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.5,0.9,40,40,0.0463607594936709,0.019619860535695182,2.3628300812458884,115.67402458647244
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.5,1.0,40,29,0.033609777389786114,0.024518589655324205,1.3707316420153897,33.2738173631065
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.6,0.0,40,10,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.6,0.1,40,40,0.00015822784810126583,0.001000720778534297,0.15795604073700306,0.22594803569122748
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.6,0.2,40,40,0.0011075949367088608,0.004272828032614922,0.2591575815068965,0.47066884156459704
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.6,0.3,40,40,0.016139240506329117,0.02611331116791005,0.618022830568146,3.9075423794063133
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.6,0.4,40,40,0.10854430379746834,0.04291537035673157,2.529205123714355,112.09028155718016
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.6,0.5,40,40,0.09113924050632909,0.03945507814029342,2.3098910181155503,110.8037844563996
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.6,0.6,40,40,0.08117088607594937,0.031787655705943496,2.5534545036068614,132.70407659148123
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.6,0.7,40,40,0.06155063291139238,0.02790217449486826,2.205864889054552,101.36328901812772
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.6,0.8,40,40,0.03322784810126582,0.019108667874187305,1.7387977813130324,60.53567180807208
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.6,0.9,40,40,0.015664556962025313,0.014259877192730539,1.098428711665107,18.376269587382616
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.6,1.0,40,29,0.0028371890004364906,0.005237237805535858,0.5416304310274156,2.755980192326893
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.7,0.0,40,9,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.7,0.1,40,40,0.00015822784810126583,0.001000720778534297,0.15795604073700306,0.22594803569122748
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.7,0.2,40,40,0.0026898734177215194,0.008465654344533294,0.3177020471443131,0.7279344038031721
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.7,0.3,40,40,0.05933544303797468,0.0438186329869743,1.3540835236025954,32.21798512393282
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.7,0.4,40,40,0.0957278481012658,0.04366600549427379,2.192223785847164,100.14426155911828
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.7,0.5,40,40,0.07294303797468352,0.02923248582237034,2.495187827339609,127.73388835494298
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.7,0.6,40,40,0.05870253164556962,0.028304204339113095,2.073913014097286,89.4092368934047
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.7,0.7,40,40,0.03085443037974684,0.01709056091352284,1.805243566451255,66.13392199389838
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.7,0.8,40,39,0.005679974034404415,0.007082845967169164,0.8018206579771578,7.859043648050571
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.7,0.9,40,40,0.002373417721518988,0.004460992212724265,0.531918839918795,2.628099734588689
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.7,1.0,40,29,0.0008729812309035355,0.002221083564378471,0.3928660671893827,1.2099162167955884
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.8,0.0,40,10,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.8,0.1,40,40,0.00031645569620253165,0.002001441557068594,0.15803492246025705,0.22605862336599497
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.8,0.2,40,40,0.009493670886075948,0.015503099637868218,0.6123329382435077,3.8123576863388506
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.8,0.3,40,40,0.11424050632911391,0.044867055195970534,2.5461434829333434,130.30194270970995
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.8,0.4,40,40,0.07610759493670884,0.029494830539153732,2.5802831636044665,130.5265455473236
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.8,0.5,40,40,0.059177215189873414,0.027403056206031735,2.159432703865506,97.16764815715749
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.8,0.6,40,40,0.03164556962025317,0.024449619336883582,1.294264541287756,28.56745295438722
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.8,0.7,40,40,0.004272151898734178,0.005802056581472817,0.7361899438261044,6.242285215084904
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.8,0.8,40,39,0.001785134696527102,0.002885321218068942,0.6184809526229462,3.915253847486863
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.8,0.9,40,40,0.0007911392405063292,0.002119823186889506,0.3730340395168205,1.0650837462096534
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.8,1.0,40,29,0.0015277171540811873,0.003233946484390023,0.472254227837482,1.9292263164121293
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.9,0.0,40,10,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.9,0.1,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.9,0.2,40,40,0.043512658227848104,0.04164329312901241,1.0448648532236475,16.05110990227348
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.9,0.3,40,40,0.1066455696202532,0.034444540971507974,3.0960631365454914,141.2747004183863
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.9,0.4,40,40,0.06250000000000001,0.0270118571335423,2.313713047495178,111.15337189239482
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.9,0.5,40,40,0.03085443037974684,0.018365199584954604,1.6799572626349144,55.71967041435911
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.9,0.6,40,40,0.006962025316455697,0.01162622046658867,0.5987695284923326,3.5917432793903608
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.9,0.7,40,40,0.0014240506329113924,0.0026765953276345596,0.5318393777484766,2.627075448419279
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.9,0.8,40,39,0.0021097046413502112,0.0033532464735823897,0.628965300542453,3.919341966035525
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.9,0.9,40,40,0.0014240506329113924,0.003036182258202467,0.46887230065482005,1.8938742811609026
Phonemic_and_Neologism,Phonemic,Neologism,19.0,1.9,1.0,40,29,0.001964207769532955,0.003821296653213202,0.5138815606794281,2.4014484154849494
Phonemic_and_Neologism,Phonemic,Neologism,19.0,2.0,0.0,40,10,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,19.0,2.0,0.1,40,40,0.0006329113924050633,0.004002883114137189,0.15807439287384184,0.22611359516777704
Phonemic_and_Neologism,Phonemic,Neologism,19.0,2.0,0.2,40,40,0.09778481012658227,0.05191397089530156,1.8835570634102399,72.8723238762826
Phonemic_and_Neologism,Phonemic,Neologism,19.0,2.0,0.3,40,40,0.08180379746835442,0.02976866684577176,2.747890928445951,134.2438614894374
Phonemic_and_Neologism,Phonemic,Neologism,19.0,2.0,0.4,40,40,0.047468354430379736,0.02306617004816895,2.0578317293042945,87.96481828533483
Phonemic_and_Neologism,Phonemic,Neologism,19.0,2.0,0.5,40,40,0.005537974683544306,0.009527420266904492,0.5812059636768556,3.3184557432993538
Phonemic_and_Neologism,Phonemic,Neologism,19.0,2.0,0.6,40,40,0.0011075949367088608,0.002435491419334131,0.454586019847981,1.7490909265496153
Phonemic_and_Neologism,Phonemic,Neologism,19.0,2.0,0.7,40,40,0.0023734177215189883,0.0034181121827045685,0.6941619913861906,3.709824367677524
Phonemic_and_Neologism,Phonemic,Neologism,19.0,2.0,0.8,40,40,0.0022151898734177216,0.003668142994630836,0.6037349530010887,3.671594807512938
Phonemic_and_Neologism,Phonemic,Neologism,19.0,2.0,0.9,40,40,0.0006329113924050633,0.0023983061605856743,0.26378934160306106,0.48758687839796877
Phonemic_and_Neologism,Phonemic,Neologism,19.0,2.0,1.0,40,29,0.002182453077258839,0.003497765894950857,0.623777967085018,2.54452412675636
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.1,0.0,40,0,,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.1,0.1,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.1,0.2,40,40,0.0004746835443037975,0.003002162335602892,0.15806123387882182,0.22605928071347006
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.1,0.3,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.1,0.4,40,40,0.00015822784810126583,0.0010007207785342972,0.15795604073700303,0.22594803569122746
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.1,0.5,40,40,0.00031645569620253165,0.002001441557068594,0.15803492246025705,0.22605862336599497
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.1,0.6,40,40,0.0011075949367088608,0.007005045449740083,0.1580913148015549,0.2261370324596989
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.1,0.7,40,40,0.002056962025316456,0.0050444920404515365,0.40768313750671814,1.3269886006576688
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.1,0.8,40,40,0.008702531645569622,0.015415897903640417,0.564480072447952,3.0723913020675133
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.1,0.9,40,40,0.024367088607594938,0.030083143140537286,0.809964521634029,8.076252935844467
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.1,1.0,40,30,0.06265822784810128,0.04546856975875922,1.3780255274139876,33.74242765365211
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.2,0.0,40,10,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.2,0.1,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.2,0.2,40,40,0.00015822784810126583,0.0010007207785342972,0.15795604073700303,0.22594803569122746
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.2,0.3,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.2,0.4,40,40,0.0006329113924050633,0.004002883114137189,0.15807439287384184,0.22611359516777704
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.2,0.5,40,40,0.001740506329113924,0.007445724023891821,0.23372778735048347,0.38761031256186607
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.2,0.6,40,40,0.0028481012658227852,0.005724083376915222,0.49747769216898174,2.207136119776158
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.2,0.7,40,40,0.021360759493670892,0.032547595472150935,0.6562728493752511,4.58553578281134
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.2,0.8,40,40,0.046202531645569624,0.03637776119017165,1.270041368479915,27.159280829451586
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.2,0.9,40,40,0.10110759493670884,0.041724607309683685,2.4231545435947144,121.2115139234097
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.2,1.0,40,30,0.12616033755274259,0.03768012243051722,3.3481045524951702,145.3911057825722
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.3,0.0,40,10,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.3,0.1,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.3,0.2,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.3,0.3,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.3,0.4,40,40,0.0025316455696202536,0.01501850755736035,0.16855716207417296,0.24173171850199618
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.3,0.5,40,40,0.009335443037974685,0.0234629640945695,0.3978629953723497,1.248515307833653
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.3,0.6,40,40,0.021202531645569622,0.026215378016740044,0.8087513703087088,8.043687405039236
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.3,0.7,40,40,0.08797468354430378,0.040559037436954985,2.1689990715873564,98.04111601235383
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.3,0.8,40,40,0.11645569620253164,0.039376902755109314,2.9573869620931355,139.31953829593067
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.3,0.9,40,40,0.1052215189873418,0.04088409883850994,2.5735909164106743,134.28187798884815
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.3,1.0,40,29,0.101484068092536,0.0361798082517764,2.804914345371302,139.25442013807324
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.4,0.0,40,10,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.4,0.1,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.4,0.2,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.4,0.3,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.4,0.4,40,40,0.00680379746835443,0.021565117518051045,0.3154855046421586,0.7164241869173015
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.4,0.5,40,40,0.040189873417721525,0.051228844538147564,0.784501178561936,7.408805008947019
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.4,0.6,40,40,0.0985759493670886,0.049915550768820316,1.9748149230828407,80.62507404959419
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.4,0.7,40,40,0.12056962025316453,0.039224012615568175,3.0737943014787246,147.08978427886416
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.4,0.8,40,40,0.09556962025316457,0.039585027369476465,2.41422609450463,120.39286650022666
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.4,0.9,40,40,0.08386075949367089,0.03261261782413083,2.571341822483192,134.1094876330862
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.4,1.0,40,29,0.07071147970318639,0.030591344434838533,2.3114109431462935,110.94278301846357
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.5,0.0,40,10,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.5,0.1,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.5,0.2,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.5,0.3,40,40,0.00189873417721519,0.011027738539737453,0.17216240736634517,0.24751571117399845
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.5,0.4,40,40,0.021202531645569615,0.026097573145586785,0.8124019473131587,8.141888635880948
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.5,0.5,40,40,0.1134493670886076,0.041623556677717555,2.72553934849087,139.2770852421044
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.5,0.6,40,40,0.11930379746835444,0.039991607548542696,2.983146255806013,145.32832263422043
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.5,0.7,40,40,0.0897151898734177,0.028481463446250417,3.149839551017778,147.82785928463886
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.5,0.8,40,40,0.06376582278481015,0.033655346449376296,1.8946151175595538,73.79311931534482
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.5,0.9,40,40,0.04984177215189875,0.0280563566808296,1.7764243695113844,63.691987319334544
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.5,1.0,40,29,0.03077258838934963,0.022613641384063774,1.3607374031159587,32.63784319504614
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.6,0.0,40,10,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.6,0.1,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.6,0.2,40,40,0.0007911392405063292,0.0025588846204513925,0.3090526948698278,0.683761864573435
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.6,0.3,40,40,0.009810126582278476,0.02916080782548684,0.3364032381320551,0.8311967012461315
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.6,0.4,40,40,0.08908227848101266,0.03868181552662326,2.3028902438526537,110.16250616013377
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.6,0.5,40,40,0.125,0.0409860328462673,3.0497450368960726,144.12222261172252
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.6,0.6,40,40,0.08908227848101266,0.03138115761592852,2.838628228538292,142.28609234971344
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.6,0.7,40,40,0.06281645569620253,0.028027054038486546,2.2411993215778203,104.54857197811396
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.6,0.8,40,40,0.03354430379746836,0.023119543440119576,1.4508440895580814,38.59066025223528
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.6,0.9,40,40,0.012974683544303794,0.017076281512715858,0.7597628190788304,6.795192205684314
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.6,1.0,40,29,0.002837189000436491,0.004658984189690875,0.6088409069526691,3.7548073196879383
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.7,0.0,40,9,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.7,0.1,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.7,0.2,40,40,0.003006329113924051,0.008598079300281804,0.3496105814288199,0.9105364378107481
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.7,0.3,40,40,0.02610759493670886,0.027835834984050362,0.9378794303184144,11.991287222707822
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.7,0.4,40,40,0.12753164556962024,0.043627470905023634,2.9231289321885336,134.11489268501515
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.7,0.5,40,40,0.09699367088607598,0.038254607695308813,2.535410537942391,131.21548795860934
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.7,0.6,40,40,0.06598101265822784,0.028625351013892075,2.3049047580744024,110.34683421390247
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.7,0.7,40,40,0.028322784810126584,0.021063954897725785,1.3445452386505876,31.621140098790303
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.7,0.8,40,40,0.0030063291139240515,0.004750890835014766,0.6326595492833348,4.158915489317337
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.7,0.9,40,40,0.0012658227848101266,0.0029373131702041602,0.43079913933141933,1.52532769109783
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.7,1.0,40,29,0.0015277171540811873,0.002756292217441093,0.554064289746912,2.9253025995754713
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.8,0.0,40,10,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.8,0.1,40,40,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.8,0.2,40,40,0.013449367088607597,0.03446354568000873,0.39023775950741596,1.189961226798998
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.8,0.3,40,40,0.09889240506329114,0.04195046918203306,2.357304928563615,115.16518174004132
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.8,0.4,40,40,0.102373417721519,0.043470332900979146,2.3549638552539793,114.94888306466319
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.8,0.5,40,40,0.06898734177215188,0.028622211211833108,2.410188754210494,120.02147289825757
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.8,0.6,40,40,0.026582278481012668,0.02202751745224544,1.206721175795834,23.680252187057214
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.8,0.7,40,40,0.0031645569620253173,0.004299786205612389,0.7358089453262455,6.233607316308753
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.8,0.8,40,40,0.0015822784810126584,0.0027755000610981935,0.5698823865275974,3.1505102952519377
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.8,0.9,40,40,0.0014240506329113924,0.0026765953276345596,0.5318393777484766,2.627075448419279
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.8,1.0,40,29,0.0010912265386294195,0.0029632950774289854,0.36812345266783303,1.0311996562135721
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.9,0.0,40,10,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.9,0.1,40,40,0.00015822784810126583,0.0010007207785342972,0.15795604073700303,0.22594803569122746
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.9,0.2,40,40,0.0314873417721519,0.047718964114412336,0.6598358225219646,4.65231472726677
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.9,0.3,40,40,0.128006329113924,0.03812281774937615,3.3576471788694007,144.16385774054763
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.9,0.4,40,40,0.07958860759493672,0.03574221979261613,2.226677060900322,103.23576309912646
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.9,0.5,40,40,0.0375,0.02387091413372925,1.5708836664679213,47.22158739321194
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.9,0.6,40,40,0.003164556962025318,0.0037920549969321393,0.8343029469872816,8.748755585397735
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.9,0.7,40,40,0.0012658227848101266,0.002937313170204161,0.4307991393314192,1.525327691097829
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.9,0.8,40,40,0.0014240506329113924,0.0026765953276345596,0.5318393777484766,2.627075448419279
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.9,0.9,40,40,0.0012658227848101266,0.0029373131702041594,0.4307991393314195,1.5253276910978313
Phonemic_and_Neologism,Phonemic,Neologism,20.0,1.9,1.0,40,29,0.0015277171540811873,0.002756292217441093,0.554064289746912,2.4129466586303807
Phonemic_and_Neologism,Phonemic,Neologism,20.0,2.0,0.0,40,10,0.0,0.0,0.0,0.0
Phonemic_and_Neologism,Phonemic,Neologism,20.0,2.0,0.1,40,40,0.00031645569620253165,0.0020014415570685944,0.158034922460257,0.2260586233659949
Phonemic_and_Neologism,Phonemic,Neologism,20.0,2.0,0.2,40,40,0.06867088607594937,0.04098102049051341,1.6756344673597885,55.37244804332584
Phonemic_and_Neologism,Phonemic,Neologism,20.0,2.0,0.3,40,40,0.10348101265822782,0.03319943608401281,3.1168570315272937,141.6231036628288
Phonemic_and_Neologism,Phonemic,Neologism,20.0,2.0,0.4,40,40,0.05094936708860759,0.027863956420061328,1.8284387859988425,68.11195508339802
Phonemic_and_Neologism,Phonemic,Neologism,20.0,2.0,0.5,40,40,0.004746835443037976,0.0074128890591082415,0.6402625403743141,4.293437107146034
Phonemic_and_Neologism,Phonemic,Neologism,20.0,2.0,0.6,40,40,0.00189873417721519,0.0035687937701794114,0.5318890388224761,2.6277157380031166
Phonemic_and_Neologism,Phonemic,Neologism,20.0,2.0,0.7,40,40,0.0014240506329113924,0.0026765953276345596,0.5318393777484766,2.627075448419279
Phonemic_and_Neologism,Phonemic,Neologism,20.0,2.0,0.8,40,40,0.0014240506329113924,0.0026765953276345596,0.5318393777484766,2.627075448419279
Phonemic_and_Neologism,Phonemic,Neologism,20.0,2.0,0.9,40,40,0.0011075949367088608,0.0028259261509739537,0.3918018644835359,1.2018101086846003
Phonemic_and_Neologism,Phonemic,Neologism,20.0,2.0,1.0,40,29,0.0006547359231776517,0.001961607890472173,0.33360506006124957,0.8150786603766683
Phonemic_and_Neologism,Phonemic,Neologism,21.0,1.1,0.0,40,0,,0.0,0.0,0.0
